"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-08-31,"10025","NY","New York","New York","New York",0,1146200,0.0164952110677545,0.0475233046974959,0.139250571513766,0.0854204008601185,0.0563171802839169,"2015-08","2015-Q3",1146200,0,"2015-08"
2015-08-31,"60657","IL","Chicago","Cook","Chicago",1,304900,0.00230111768573307,0.00593863411415374,0.0187103240895423,0.00533185847753992,-0.00165746922668808,"2006-02","2006-Q1",318800,-0.0436010037641154,"2005-02"
2015-08-31,"60614","IL","Chicago","Cook","Chicago",2,390400,0.00231065468549422,0.010351966873706,0.0227927691904637,0.014548454974294,0.00160214248153334,"2007-08","2007-Q3",398900,-0.0213085986462773,"2007-05"
2015-08-31,"79936","TX","El Paso","El Paso","El Paso",3,112100,0,0.00448028673835125,-0.00178094390026714,0.00251665955722546,0.013636620032073,"2007-12","2007-Q4",130500,-0.140996168582375,"2006-08"
2015-08-31,"10002","NY","New York","New York","New York",4,1013800,0.0336460032626427,0.102435841670291,0.166359871145881,0.0699187170039943,0.0619291962589541,"2015-08","2015-Q3",1013800,0,"2015-08"
2015-08-31,"10467","NY","New York","Bronx","New York",5,321600,0.00218136491118729,0.00218136491118729,0.0613861386138614,0.0204790329876607,0.00338945327387385,"2007-05","2007-Q2",393100,-0.181887560417197,"2005-11"
2015-08-31,"77084","TX","Houston","Harris","Houston",6,143800,0.00841514726507714,0.0286123032904149,0.0977099236641221,0.0626951546695984,0.0159119103209338,"2015-08","2015-Q3",143800,0,"2015-08"
2015-08-31,"94109","CA","San Francisco","San Francisco","San Francisco",7,1064600,0.0141945317709822,0.0433163465307722,0.172466960352423,0.0992801575731508,0.040000811829354,"2015-08","2015-Q3",1064600,0,"2015-08"
2015-08-31,"11226","NY","New York","Kings","New York",8,646700,0.000154655119084442,0.0192277383766745,0.0783725195931299,0.0732259032683675,0.0521173029937156,"2015-08","2015-Q3",646700,0,"2015-08"
2015-08-31,"60640","IL","Chicago","Cook","Chicago",9,188900,-0.0120292887029289,-0.0232678386763185,-0.009958071278826,-0.0194565371276392,-0.0183351239609506,"2007-06","2007-Q2",234000,-0.192735042735043,"2002-07"
2015-08-31,"11375","NY","New York","Queens","New York",10,797000,0.00555134998738329,0.0191815856777494,0.0437401781037192,0.0358201997534422,0.0279969716378996,"2015-08","2015-Q3",797000,0,"2015-08"
2015-08-31,"11235","NY","New York","Kings","New York",11,590300,0.00665075034106412,0.0226957726957727,0.0172324659658797,0.0173321971379077,0.0296112244396574,"2015-08","2015-Q3",590300,0,"2015-08"
2015-08-31,"32162","FL","The Villages","Sumter","The Villages",12,244900,-0.000815993472052224,-0.00649087221095335,-0.00528025995125914,0.0384465955907813,0.0175466796170478,"2006-12","2006-Q4",253300,-0.0331622581918673,"2006-08"
2015-08-31,"75070","TX","Dallas-Fort Worth","Collin","McKinney",13,263100,0.00765990042129452,0.0395100750691426,0.173505798394291,0.0768449709287977,0.034345567135482,"2015-08","2015-Q3",263100,0,"2015-08"
2015-08-31,"90250","CA","Los Angeles","Los Angeles","Hawthorne",14,498200,0.00829791540174054,0.0274283357393277,0.0851666303637552,0.0632088002845042,-0.00270909283055809,"2006-07","2006-Q3",547400,-0.0898794300328827,"2005-07"
2015-08-31,"37211","TN","Nashville","Davidson","Nashville",15,170500,0.0136741973840666,0.0415394013439218,0.115107913669065,0.041698206934073,0.0252267761056553,"2015-08","2015-Q3",170500,0,"2015-08"
2015-08-31,"10009","NY","New York","New York","New York",16,1198700,0.0186963542109289,0.05445109078114,0.147300918836141,0.0690153080202858,0.0473681678034588,"2015-08","2015-Q3",1198700,0,"2015-08"
2015-08-31,"37013","TN","Nashville","Davidson","Nashville",17,149500,0.00537995965030262,0.0246744345442084,0.0833333333333333,0.0280305994698762,0.00840235082594654,"2015-08","2015-Q3",149500,0,"2015-08"
2015-08-31,"60647","IL","Chicago","Cook","Chicago",18,288300,0.00804195804195804,0.0296428571428571,0.0622697126013265,0.0215872072770313,-0.000794299026567247,"2006-06","2006-Q2",310300,-0.0708991298743152,"2005-08"
2015-08-31,"77449","TX","Houston","Harris","Cypress",19,146300,0.0131578947368421,0.0273876404494382,0.11254752851711,0.0706368750965001,0.0152918613045125,"2015-08","2015-Q3",146300,0,"2015-08"
2015-08-31,"10029","NY","New York","New York","New York",20,761400,0.022837184309511,0.0509316770186335,0.0758796100042391,0.0423137764593573,,"2015-08","2015-Q3",761400,0,"2015-08"
2015-08-31,"60618","IL","Chicago","Cook","Chicago",21,324200,-0.00123228589032656,0.00965431329803799,0.0194968553459119,0.0203045160197093,-0.00219413891944409,"2006-11","2006-Q4",354000,-0.084180790960452,"2005-04"
2015-08-31,"79912","TX","El Paso","El Paso","El Paso",22,166500,-0.000600240096038415,0.0103155339805825,-0.00179856115107914,0.00315272414787748,0.0104906465227195,"2007-12","2007-Q4",187100,-0.110101549973276,"2006-06"
2015-08-31,"90046","CA","Los Angeles","Los Angeles","Los Angeles",23,1194200,0.008274231678487,0.0243609538514325,0.0848473837209302,0.0790596527127678,0.0226572778707508,"2015-08","2015-Q3",1194200,0,"2015-08"
2015-08-31,"28269","NC","Charlotte","Mecklenburg","Charlotte",24,159300,0.00251730648206419,0.0152963671128107,0.0507915567282322,0.0270476670224957,0.00663914155081557,"2007-09","2007-Q3",160900,-0.00994406463642014,"2007-05"
2015-08-31,"30349","GA","Atlanta","Clayton","Riverdale",25,91500,0.0132890365448505,0.0374149659863946,0.133828996282528,0.0167678384266481,-0.0403976450318223,"2006-04","2006-Q2",141900,-0.355179704016913,"1998-10"
2015-08-31,"10003","NY","New York","New York","New York",26,1657400,0.0208179354520818,0.0310419906687403,0.178637462665339,0.0762476664647227,0.0571209548837308,"2015-08","2015-Q3",1657400,0,"2015-08"
2015-08-31,"94565","CA","San Francisco","Contra Costa","Pittsburg",27,317200,0.00411522633744856,0.0147152911068458,0.102920723226704,0.128383734160312,-0.0350723618411075,"2006-01","2006-Q1",470000,-0.325106382978723,"2003-12"
2015-08-31,"10462","NY","New York","Bronx","New York",28,107500,-0.00738688827331487,-0.00462962962962963,0.018957345971564,-0.0120192744042006,,"2010-02","2010-Q1",118400,-0.0920608108108108,
2015-08-31,"10456","NY","New York","Bronx","New York",29,246500,-0.00121555915721232,-0.0256916996047431,-0.00524616626311542,-0.013698475318957,0.00979801451047324,"2008-06","2008-Q2",285000,-0.135087719298246,"2007-09"
2015-08-31,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",30,156000,0.00840336134453781,0.0351692103516921,0.145374449339207,0.0544016808952592,0.0129244369986954,"2015-08","2015-Q3",156000,0,"2015-08"
2015-08-31,"21234","MD","Baltimore","Baltimore","Parkville",31,194000,0.00103199174406605,0.000515729757607014,0.00831600831600832,-0.00346876347845682,-0.00148268239693694,"2007-06","2007-Q2",225200,-0.13854351687389,"2005-08"
2015-08-31,"60613","IL","Chicago","Cook","Chicago",32,194600,0.0062047569803516,0.0172503920543649,0.0428724544480171,-0.0214643403348096,-0.0186871239539407,"2005-04","2005-Q2",238400,-0.183724832214765,"2001-10"
2015-08-31,"11209","NY","New York","Kings","New York",33,862600,0.00983376258487474,0.0264159923845788,0.0468446601941747,0.0473082190610161,0.0263423523983206,"2015-08","2015-Q3",862600,0,"2015-08"
2015-08-31,"11230","NY","New York","Kings","New York",34,857200,0.00527735428638443,0.0291751710889663,0.0256042115338598,0.049730884061238,0.0267682443334349,"2015-08","2015-Q3",857200,0,"2015-08"
2015-08-31,"10463","NY","New York","Bronx","New York",35,529700,0.0151399003449598,0.0323523679594621,0.06579476861167,0.0159935513615723,0.0283799255207928,"2008-11","2008-Q4",544600,-0.027359529930224,"2008-09"
2015-08-31,"20009","DC","Washington","District of Columbia","Washington",36,516700,0.0031061929722384,0.00369075369075369,0.0272365805168986,0.0353560519972653,0.0163835162051298,"2015-08","2015-Q3",516700,0,"2015-08"
2015-08-31,"30044","GA","Atlanta","Gwinnett","Lawrenceville",37,140900,0.00642857142857143,0.0187997107736804,0.0658093797276853,0.0364614187092958,-0.0115141624063505,"2007-02","2007-Q1",163500,-0.13822629969419,"2001-07"
2015-08-31,"11212","NY","New York","Kings","New York",38,321300,0.00531914893617021,0.0245535714285714,0.0347826086956522,-0.00204159090416145,0.0104067132012453,"2008-07","2008-Q3",379400,-0.153136531365314,"2006-02"
2015-08-31,"60625","IL","Chicago","Cook","Chicago",39,254900,0.00235941801022414,0.0167530913442361,0.00591949486977111,-0.00487111465686219,-0.0147377322217881,"2007-10","2007-Q4",314000,-0.188216560509554,"2004-02"
2015-08-31,"63376","MO","St. Louis","Saint Charles","Saint Peters",40,164900,0.0061012812690665,0.0223186608803472,0.078482668410726,0.00871320253920427,-0.00739200385064631,"2007-03","2007-Q1",187000,-0.118181818181818,"2004-06"
2015-08-31,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",41,267400,0.00639819345126082,0.0316358024691358,0.129222972972973,0.0527425427105206,0.0238260856948793,"2015-08","2015-Q3",267400,0,"2015-08"
2015-08-31,"60629","IL","Chicago","Cook","Chicago",42,141000,0.0100286532951289,0.0382916053019146,0.0633484162895928,0.0109916516708684,-0.0396446467954915,"2006-07","2006-Q3",232300,-0.393026259147654,"2002-07"
2015-08-31,"29483","SC","Charleston","Dorchester","Summerville",43,148900,0.00336927223719677,0.0136147038801906,0.0297372060857538,0.00882530336949472,0.0074123062443936,"2006-11","2006-Q4",155000,-0.0393548387096774,"2006-04"
2015-08-31,"37042","TN","Clarksville","Montgomery","Clarksville",44,118800,-0.00168067226890756,-0.00251889168765743,0.0102040816326531,0.00863686135927177,0.0219646055904421,"2015-06","2015-Q2",119100,-0.00251889168765743,"2015-04"
2015-08-31,"11214","NY","New York","Kings","New York",45,587100,0.00703259005145798,0.018210197710718,0.00582491005653589,0.0487754583294706,0.0260883550484572,"2015-01","2015-Q1",590400,-0.00558943089430894,"2014-10"
2015-08-31,"78613","TX","Austin","Williamson","Cedar Park",46,231200,0.00696864111498258,0.0321428571428571,0.088,0.0507565954754428,0.032631756380471,"2015-08","2015-Q3",231200,0,"2015-08"
2015-08-31,"30096","GA","Atlanta","Gwinnett","Duluth",47,169600,0.004739336492891,0.0173965206958608,0.0475602223594812,0.0263753897010641,-0.00312941818770374,"2006-08","2006-Q3",184200,-0.0792616720955483,"2004-08"
2015-08-31,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",48,238900,0.00209731543624161,0.0067425200168563,0.006318449873631,0.00372481322754714,-0.00243667610409304,"2007-03","2007-Q1",266900,-0.104908205320345,"2005-07"
2015-08-31,"94501","CA","San Francisco","Alameda","Alameda",49,817700,0.0122555087893043,0.0448504983388704,0.136167847714325,0.0854025354911487,0.0173172098545959,"2015-08","2015-Q3",817700,0,"2015-08"
2015-08-31,"11229","NY","New York","Kings","New York",50,578900,0.0087123192193762,0.0280589593322678,0.0320912818684257,0.0263932275482537,0.0138110593183889,"2006-06","2006-Q2",581400,-0.0042999656002752,"2006-05"
2015-08-31,"85032","AZ","Phoenix","Maricopa","Phoenix",51,205200,0.00835380835380835,0.0229312063808574,0.0555555555555556,0.0847891466606583,-0.0130477308147502,"2006-04","2006-Q2",263100,-0.220068415051311,"2005-05"
2015-08-31,"60619","IL","Chicago","Cook","Chicago",52,123300,0.00570962479608483,0.0431472081218274,-0.0389711613406079,-0.0142893708837553,-0.0205150900812099,"2007-08","2007-Q3",174300,-0.292598967297762,"2003-07"
2015-08-31,"66062","KS","Kansas City","Johnson","Olathe",53,208400,0.00144161460836136,0.0150998538723819,0.0525252525252525,0.0265599213202656,0.0120362770889351,"2015-08","2015-Q3",208400,0,"2015-08"
2015-08-31,"30043","GA","Atlanta","Gwinnett","Lawrenceville",54,182900,0.00164293537787514,0.00993926007730536,0.0505456634118323,0.0368879665624566,-0.000708006087764335,"2007-08","2007-Q3",195000,-0.0620512820512821,"2005-06"
2015-08-31,"11201","NY","New York","New York","New York",55,1100000,0.00640439158279963,0.0268857356235997,0.150868382506801,0.0997146643792362,,"2015-08","2015-Q3",1100000,0,"2015-08"
2015-08-31,"90034","CA","Los Angeles","Los Angeles","Los Angeles",56,910600,0.00998225377107365,0.0337155182200023,0.0901472524841374,0.0625902522700406,0.0186995889101074,"2015-08","2015-Q3",910600,0,"2015-08"
2015-08-31,"94110","CA","San Francisco","San Francisco","San Francisco",57,1254400,0.00990258433298446,0.031409307679658,0.15538362346873,0.124355584911335,0.0491573945400519,"2015-08","2015-Q3",1254400,0,"2015-08"
2015-08-31,"97701","OR","Bend","Deschutes","Bend",58,350000,0.00951831554658206,0.0398098633392751,0.106544419854568,0.0917100216641247,0.0167269483013279,"2006-09","2006-Q3",394000,-0.111675126903553,"2006-02"
2015-08-31,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",59,138800,0.0161054172767204,0.0381451009723261,0.103338632750397,0.0367193535020012,0.00789729809224249,"2015-08","2015-Q3",138800,0,"2015-08"
2015-08-31,"11377","NY","New York","Queens","New York",60,618500,0.00405844155844156,0.0218073682471502,0.0764009745910198,0.0463171099736799,0.0226065242198163,"2015-08","2015-Q3",618500,0,"2015-08"
2015-08-31,"11234","NY","New York","Kings","New York",61,472400,0.00489257604764944,0.0194216659473457,0.029642545771578,0.0158865992764208,0.00907360290035508,"2007-05","2007-Q2",504500,-0.0636273538156591,"2006-02"
2015-08-31,"07030","NJ","New York","Hudson","Hoboken",62,614400,0.00754345687110528,0.0267379679144385,0.0914904956475395,0.0488254688547434,0.0278994821316463,"2015-08","2015-Q3",614400,0,"2015-08"
2015-08-31,"44107","OH","Cleveland","Cuyahoga","Lakewood",63,133000,0.00757575757575758,0.0191570881226054,0.0674157303370786,0.0174155289909497,-0.0024479199933648,"2005-04","2005-Q2",136900,-0.0284879474068663,"2003-09"
2015-08-31,"90650","CA","Los Angeles","Los Angeles","Norwalk",64,392800,0.0058898847631242,0.0192008303061754,0.060475161987041,0.0610307840729702,-0.0104706646585179,"2006-08","2006-Q3",489600,-0.197712418300654,"2005-02"
2015-08-31,"44035","OH","Cleveland","Lorain","Elyria",65,86100,0.00466744457409568,0.0129411764705882,0.0153301886792453,-0.0127387437291088,-0.0253452611376448,"2006-07","2006-Q3",113300,-0.240070609002648,"1998-08"
2015-08-31,"90805","CA","Los Angeles","Los Angeles","Long Beach",66,359400,0.00672268907563025,0.0192853091321611,0.0530325227072956,0.0714651679658791,-0.0131098136854773,"2006-09","2006-Q3",465400,-0.227761065749893,"2005-01"
2015-08-31,"90044","CA","Los Angeles","Los Angeles","Los Angeles",67,324400,0.0112219451371571,0.0350989151244416,0.0992883768214165,0.0935897189633326,-0.00691227126804528,"2007-03","2007-Q1",431000,-0.247331786542923,"2005-05"
2015-08-31,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",68,390900,0.00643666323377961,0.0192959582790091,0.130422209369578,0.109217055887839,0.0215634696280957,"2015-08","2015-Q3",390900,0,"2015-08"
2015-08-31,"28277","NC","Charlotte","Mecklenburg","Charlotte",69,297400,0.00269723533378287,0.00813559322033898,0.054236086494151,0.0412306367183048,0.0230478019499614,"2015-08","2015-Q3",297400,0,"2015-08"
2015-08-31,"78130","TX","San Antonio","Comal","New Braunfels",70,176200,0.00570776255707762,0.0304093567251462,0.0737355271176112,0.0390311842461637,0.0246633968174956,"2015-08","2015-Q3",176200,0,"2015-08"
2015-08-31,"92683","CA","Los Angeles","Orange","Westminster",71,551800,0.00290803344238459,0.0124770642201835,0.0591170825335893,0.0504132206754631,-0.00526302043453919,"2006-06","2006-Q2",636900,-0.133615952268802,"2005-04"
2015-08-31,"11207","NY","New York","Kings","New York",72,331800,0.0143686945888108,0.0430682175416536,0.0593869731800766,0.0200145835134908,0.0111075958298839,"2007-11","2007-Q4",380900,-0.128905224468364,"2006-02"
2015-08-31,"19143","PA","Philadelphia","Philadelphia","Philadelphia",73,65600,0.00152671755725191,0.00305810397553517,-0.0338733431516937,-0.0203433616266694,0.00946891674639327,"2009-03","2009-Q1",74000,-0.113513513513514,"2007-02"
2015-08-31,"60617","IL","Chicago","Cook","Chicago",74,103500,0.00193610842207164,0.0137120470127326,-0.0318054256314312,-0.0378133547203652,-0.0333539657541622,"2007-03","2007-Q1",162200,-0.36189889025894,"2001-12"
2015-08-31,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",75,336700,0.00178518298125558,0.0218512898330804,0.0729764181007011,0.103896955108379,-0.00341006435974278,"2006-08","2006-Q3",402700,-0.163893717407499,"2005-07"
2015-08-31,"90026","CA","Los Angeles","Los Angeles","Los Angeles",76,693500,0.00274725274725275,0.00784769655573318,0.0751937984496124,0.0794901986711689,0.019644174269053,"2015-08","2015-Q3",693500,0,"2015-08"
2015-08-31,"11355","NY","New York","Queens","New York",77,593800,0.0140027322404372,0.0379304317427023,0.0169549580407604,0.0399830884208936,0.033574005539083,"2015-08","2015-Q3",593800,0,"2015-08"
2015-08-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",78,173800,0.00288517022504328,0.00230680507497117,0.0419664268585132,0.0551275387400252,-0.0132998584614584,"2005-07","2005-Q3",199000,-0.126633165829146,"2001-04"
2015-08-31,"73099","OK","Oklahoma City","Canadian","Yukon",79,155100,0.00258564964447317,0.00388349514563107,0.00845253576072822,0.044262955270423,0.0309048369977327,"2015-08","2015-Q3",155100,0,"2015-08"
2015-08-31,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",80,230800,0.012280701754386,0.042457091237579,0.0995712243925679,0.0805213725981775,-0.0292588602255662,"2006-02","2006-Q1",331200,-0.303140096618358,"2004-08"
2015-08-31,"10314","NY","New York","Richmond","New York",81,405200,0.0019782393669634,0.000988142292490119,0.0451379932937839,0.0102274932286748,0.000967617350064787,"2006-11","2006-Q4",425700,-0.0481559783885365,"2005-09"
2015-08-31,"20002","DC","Washington","District of Columbia","Washington",82,552200,0.0058287795992714,0.0156336214824352,0.115555555555556,0.102112033120167,0.0404041352478921,"2015-08","2015-Q3",552200,0,"2015-08"
2015-08-31,"91910","CA","San Diego","San Diego","Chula Vista",83,420800,0.0033381020505484,0.00935476133365316,0.0612862547288777,0.0578198279908506,-0.0241254935787878,"2005-10","2005-Q4",541000,-0.222181146025878,"2004-03"
2015-08-31,"11215","NY","New York","Kings","New York",84,1010700,0.0117117117117117,0.0511700468018721,0.0889990302769098,0.101713522433134,0.0734527132714933,"2015-08","2015-Q3",1010700,0,"2015-08"
2015-08-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",85,228900,0.00571177504393673,0.0105960264900662,0.00218914185639229,-0.0000873515037789208,0.0136389721695085,"2007-09","2007-Q3",262600,-0.128332063975628,"2006-04"
2015-08-31,"85710","AZ","Tucson","Pima","Tucson",86,143500,0.00209497206703911,0.00701754385964912,0.0127028934368384,0.00495073711948857,-0.0243412979998537,"2006-04","2006-Q2",204900,-0.299658369936554,"2004-08"
2015-08-31,"95630","CA","Sacramento","Sacramento","Folsom",87,439100,0.00319853781128627,0.00595647193585338,0.0385525070955535,0.0425008545760757,-0.0135140323432994,"2005-12","2005-Q4",511800,-0.142047674872997,"2004-10"
2015-08-31,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",88,180100,0.00896358543417367,0.0416425679583574,0.166450777202073,0.0551542547672399,0.0231204190617003,"2015-08","2015-Q3",180100,0,"2015-08"
2015-08-31,"94558","CA","Napa","Napa","Napa",89,520200,0.00911736178467507,0.0236127508854782,0.0734626496079241,0.0627058602664643,-0.0160079373765618,"2005-09","2005-Q3",614000,-0.152768729641694,"2004-08"
2015-08-31,"78745","TX","Austin","Travis","Austin",90,261500,0.00499615680245965,0.0271013354281225,0.135475466782458,0.087271901308245,0.0626644947831561,"2015-08","2015-Q3",261500,0,"2015-08"
2015-08-31,"08701","NJ","New York","Ocean","Lakewood Township",91,264000,0.00648112847884102,0.0169491525423729,0.0361067503924647,0.0220711597829661,-0.0161876010056835,"2006-02","2006-Q1",319900,-0.174742106908409,"2004-07"
2015-08-31,"02169","MA","Boston","Norfolk","Quincy",92,339600,0.00771513353115727,0.0104135673906575,0.039485766758494,0.0284194121922738,-0.00292642859870074,"2005-10","2005-Q4",351400,-0.0335799658508822,"2004-11"
2015-08-31,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",93,187200,0.00429184549356223,0.0118918918918919,0.0251916757940854,-0.00359341361601351,0.000858742877849927,"2007-09","2007-Q3",212600,-0.119473189087488,"2005-09"
2015-08-31,"06010","CT","Hartford","Hartford","Bristol",94,171500,0.00468658465143527,0.0135933806146572,-0.0011648223645894,-0.0237489119242502,-0.0163811925193503,"2007-03","2007-Q1",219600,-0.219034608378871,"2004-03"
2015-08-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",95,133300,-0.000749625187406297,0.00452147701582517,-0.00596569724086503,0.0137530167303499,0.0115826473768292,"2014-06","2014-Q2",134700,-0.0103934669636229,"2014-02"
2015-08-31,"30281","GA","Atlanta","Henry","Stockbridge",96,126100,0.00638467677573823,0.01285140562249,0.0917748917748918,0.0205593654727834,-0.0149503713353337,"2006-12","2006-Q4",155300,-0.188023180940116,"2000-08"
2015-08-31,"85308","AZ","Phoenix","Maricopa","Glendale",97,240300,0.0037593984962406,0.00923981520369593,0.0581241743725231,0.0769151259814098,-0.0188602437171129,"2006-01","2006-Q1",322000,-0.253726708074534,"2005-03"
2015-08-31,"78240","TX","San Antonio","Bexar","San Antonio",98,148300,0.00474254742547425,0.0220537560303239,0.0570206699928724,0.0285965364381302,0.0189642021567278,"2015-08","2015-Q3",148300,0,"2015-08"
2015-08-31,"11221","NY","New York","Kings","New York",99,872400,0.0117128609532645,0.0466706658668266,0.244507845934379,0.175553969006738,0.0786964137914619,"2015-08","2015-Q3",872400,0,"2015-08"
2015-08-31,"17603","PA","Lancaster","Lancaster","Lancaster Township",100,136000,0.00147275405007364,0.0111524163568773,-0.00220102714600147,-0.00549642787352067,0.007906771735257,"2007-09","2007-Q3",143700,-0.0535838552540014,"2006-06"
2015-08-31,"95608","CA","Sacramento","Sacramento","Carmichael",101,434600,-0.00183739090491502,-0.00866788321167883,0.00835266821345708,0.0372900876032518,-0.02424549319971,"2005-12","2005-Q4",578600,-0.248876598686485,"2004-03"
2015-08-31,"32210","FL","Jacksonville","Duval","Jacksonville",102,93900,0.00859291084854995,0.0307354555433589,0.0905923344947735,-0.00565362874863851,-0.0284359152245445,"2007-03","2007-Q1",146000,-0.356849315068493,"2004-03"
2015-08-31,"30024","GA","Atlanta","Gwinnett","Suwanee",103,285400,0.00175500175500176,0.00741263678079774,0.0427475337961271,0.0333702776875626,0.00763403718007649,"2007-05","2007-Q2",285700,-0.00105005250262513,"2007-04"
2015-08-31,"85225","AZ","Phoenix","Maricopa","Chandler",104,206600,0.0063321967851924,0.0197433366238894,0.0743629745189808,0.0904483602543042,-0.0122497222400091,"2006-03","2006-Q1",261000,-0.208429118773946,"2005-06"
2015-08-31,"93722","CA","Fresno","Fresno","Fresno",105,196800,0.00613496932515337,0.020746887966805,0.0479233226837061,0.0501334469827617,-0.0388527617856913,"2006-04","2006-Q2",310500,-0.366183574879227,"2004-03"
2015-08-31,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",106,197800,0.0148794253463315,0.0471148755955532,0.122587968217934,0.0892493649129438,-0.0243514258091043,"2006-06","2006-Q2",283600,-0.302538787023977,"2004-11"
2015-08-31,"48180","MI","Detroit","Wayne","Taylor",107,72200,0.0140449438202247,0.0154711673699015,0.0478955007256894,0.0398008078610264,-0.0520342447371867,"2005-09","2005-Q3",123300,-0.414436334144363,"1997-03"
2015-08-31,"11385","NY","New York","Queens","New York",108,519500,0.00815059188822045,0.0307539682539683,0.0831943286071726,0.0385404566317125,0.0182622535776227,"2015-08","2015-Q3",519500,0,"2015-08"
2015-08-31,"60610","IL","Chicago","Cook","Chicago",109,253200,0.00396510705789056,0.0111821086261981,0.023030303030303,-0.000945181273704687,-0.0010210982115415,"2008-03","2008-Q1",277200,-0.0865800865800866,"2005-04"
2015-08-31,"11373","NY","New York","Queens","New York",110,469400,0.00277718436231574,0.019105514546244,0.0617507351277991,0.0346453653839265,0.0296696188973242,"2015-08","2015-Q3",469400,0,"2015-08"
2015-08-31,"80013","CO","Denver","Arapahoe","Aurora",111,253800,0.0119617224880383,0.0367647058823529,0.181564245810056,0.0857582181982495,0.0230398017325466,"2015-08","2015-Q3",253800,0,"2015-08"
2015-08-31,"90066","CA","Los Angeles","Los Angeles","Los Angeles",112,1090800,0.00943920044419767,0.0378686964795433,0.134241447436831,0.0838762344456645,0.0297285270596059,"2015-08","2015-Q3",1090800,0,"2015-08"
2015-08-31,"98052","WA","Seattle","King","Redmond",113,564400,0.00606060606060606,0.012921751615219,0.0766882869133918,0.060832617885668,0.0306316044741719,"2015-08","2015-Q3",564400,0,"2015-08"
2015-08-31,"20906","MD","Washington","Montgomery","Silver Spring",114,299400,0.00200803212851406,0.00503524672708963,-0.0053156146179402,0.0281476256687687,-0.0217662221192548,"2006-05","2006-Q2",394800,-0.241641337386018,"2004-08"
2015-08-31,"89108","NV","Las Vegas","Clark","Las Vegas",115,140500,0.0122478386167147,0.0285505124450952,0.0741590214067278,0.116723256047033,-0.0483402484474668,"2006-07","2006-Q3",250400,-0.438897763578275,"2003-10"
2015-08-31,"14850","NY","Ithaca","Tompkins","Ithaca",116,231300,0.0012987012987013,0.00608960417572858,0.0400179856115108,0.0345206497035753,0.0278751984780683,"2015-08","2015-Q3",231300,0,"2015-08"
2015-08-31,"78704","TX","Austin","Travis","Austin",117,477900,0.00125707102451289,0.0270793036750484,0.131659957376273,0.098110546777971,0.0784799325297636,"2015-08","2015-Q3",477900,0,"2015-08"
2015-08-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",118,184500,0.00599781897491821,0.0115131578947368,-0.00753093060785369,-0.00311432167282921,0.00275120318761135,"2007-09","2007-Q3",226700,-0.186149095721217,"2005-11"
2015-08-31,"65807","MO","Springfield","Greene","Springfield",119,104100,0.00579710144927536,0.0146198830409357,0.00192492781520693,0.000963392924236528,-0.00142961668818864,"2007-05","2007-Q2",118400,-0.120777027027027,"2005-06"
2015-08-31,"94533","CA","Vallejo","Solano","Fairfield",120,275300,0.00511135450894487,0.0181213017751479,0.0720404984423676,0.105937483626203,-0.0385532170370403,"2006-04","2006-Q2",428900,-0.35812543716484,"2003-09"
2015-08-31,"44060","OH","Cleveland","Lake","Mentor",121,153100,0.0039344262295082,0.0125661375661376,0.0393754243041412,0.00144319677104399,-0.00971483111188154,"2006-06","2006-Q2",172800,-0.11400462962963,"2002-05"
2015-08-31,"85364","AZ","Yuma","Yuma","Yuma",122,112400,0.00267618198037466,0.0107913669064748,0.0725190839694656,-0.00628541434898888,-0.0293469051198842,"2006-08","2006-Q3",172600,-0.348783314020857,"2004-12"
2015-08-31,"43081","OH","Columbus","Franklin","Westerville",123,170500,0.00294117647058824,0.00827912477823773,0.0390006093845216,0.017934788771018,0.00106189412791458,"2006-06","2006-Q2",172200,-0.00987224157955865,"2006-01"
2015-08-31,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",124,201300,0.00549450549450549,0.0182094081942337,0.058916359810626,0.0875689152361367,-0.0282496715579795,"2006-05","2006-Q2",290400,-0.306818181818182,"2004-11"
2015-08-31,"60634","IL","Chicago","Cook","Chicago",125,234200,0.00299785867237687,0.0173761946133797,0.0635785649409628,0.017728458692436,-0.0314263307936326,"2007-02","2007-Q1",341400,-0.314001171646163,"2002-08"
